comp_id,employee_id,effective_date,salary,change_reason
1331,778,2025-01-05,68000.0,New Hire
1332,779,2025-01-30,111500.0,New Hire
1333,780,2025-01-17,50800.0,New Hire
1334,781,2025-01-30,67600.0,New Hire
1335,782,2025-01-28,86600.0,New Hire
1336,783,2025-01-16,92900.0,New Hire
1337,784,2025-01-18,94700.0,New Hire
1338,785,2025-01-08,64900.0,New Hire
1339,786,2025-01-22,115000.0,New Hire
1340,787,2025-01-13,87000.0,New Hire
1341,788,2025-01-30,96800.0,New Hire
1342,789,2025-01-28,90700.0,New Hire
1343,790,2025-01-08,105400.0,New Hire
1344,791,2025-01-16,109900.0,New Hire
1345,792,2025-01-30,87100.0,New Hire
1346,793,2025-01-05,42200.0,New Hire
1347,794,2025-01-25,43100.0,New Hire
1348,795,2025-01-08,57000.0,New Hire
1349,796,2025-01-05,56300.0,New Hire
1350,797,2025-01-12,70500.0,New Hire
1351,798,2025-01-10,59700.0,New Hire
1352,799,2025-01-30,75400.0,New Hire
1353,800,2025-01-06,112800.0,New Hire
1354,801,2025-01-30,68800.0,New Hire
1355,802,2025-01-14,52000.0,New Hire
1356,803,2025-01-07,87600.0,New Hire
1357,804,2025-01-24,92500.0,New Hire
1358,805,2025-01-31,56800.0,New Hire
1359,806,2025-01-03,96000.0,New Hire
1360,807,2025-01-16,99600.0,New Hire
1361,808,2025-02-17,109600.0,New Hire
1362,809,2025-02-14,67600.0,New Hire
1363,810,2025-02-21,57600.0,New Hire
1364,811,2025-02-15,84600.0,New Hire
1365,812,2025-02-15,56500.0,New Hire
1366,813,2025-02-13,90300.0,New Hire
1367,814,2025-02-01,48400.0,New Hire
1368,815,2025-02-18,66700.0,New Hire
1369,816,2025-02-15,92200.0,New Hire
1370,817,2025-02-03,101500.0,New Hire
1371,818,2025-02-23,48700.0,New Hire
1372,819,2025-02-16,71100.0,New Hire
1373,820,2025-02-19,61400.0,New Hire
1374,821,2025-02-03,50800.0,New Hire
1375,822,2025-02-01,66300.0,New Hire
1376,823,2025-02-22,53800.0,New Hire
1377,824,2025-02-20,60300.0,New Hire
1378,825,2025-02-02,56900.0,New Hire
1379,826,2025-02-07,62600.0,New Hire
1380,827,2025-02-24,93100.0,New Hire
1381,828,2025-02-02,104500.0,New Hire
1382,829,2025-02-27,95700.0,New Hire
1383,830,2025-02-19,77900.0,New Hire
1384,831,2025-02-03,83900.0,New Hire
1385,832,2025-02-17,77100.0,New Hire
1386,833,2025-02-07,51000.0,New Hire
1387,834,2025-02-28,65500.0,New Hire
1388,835,2025-02-06,101000.0,New Hire
1389,836,2025-02-09,79000.0,New Hire
1390,837,2025-02-18,117000.0,New Hire
1391,838,2025-02-26,69100.0,New Hire
1392,839,2025-03-10,67200.0,New Hire
1393,840,2025-03-26,70700.0,New Hire
1394,841,2025-03-17,43300.0,New Hire
1395,842,2025-03-07,107700.0,New Hire
1396,843,2025-03-10,58200.0,New Hire
1397,844,2025-03-01,70400.0,New Hire
1398,845,2025-03-29,61800.0,New Hire
1399,846,2025-03-01,43800.0,New Hire
1400,847,2025-03-30,109700.0,New Hire
1401,848,2025-03-10,57600.0,New Hire
1402,849,2025-03-28,113300.0,New Hire
1403,850,2025-03-17,68400.0,New Hire
1404,851,2025-03-17,67300.0,New Hire
1405,852,2025-03-03,99500.0,New Hire
1406,853,2025-03-16,58300.0,New Hire
1407,854,2025-03-07,64900.0,New Hire
1408,855,2025-03-27,54000.0,New Hire
1409,856,2025-03-24,133500.0,New Hire
1410,857,2025-03-29,96000.0,New Hire
1411,858,2025-03-14,92000.0,New Hire
1412,859,2025-03-10,146800.0,New Hire
1413,860,2025-03-06,75700.0,New Hire
1414,861,2025-03-28,66500.0,New Hire
1415,862,2025-03-02,64400.0,New Hire
1416,863,2025-03-08,74700.0,New Hire
1417,864,2025-03-08,70100.0,New Hire
1418,865,2025-03-07,52500.0,New Hire
1419,866,2025-03-25,61200.0,New Hire
1420,867,2025-03-11,72600.0,New Hire
1421,868,2025-03-21,48700.0,New Hire
1422,869,2025-03-05,90600.0,New Hire
1423,10,2025-03-31,115800.0,Merit
1424,20,2025-03-31,112700.0,Promotion
1425,30,2025-03-31,119800.0,Merit
1426,44,2025-03-31,66400.0,Promotion
1427,47,2025-03-31,96600.0,Merit
1428,62,2025-03-31,87500.0,Merit
1429,72,2025-03-31,103600.0,Promotion
1430,105,2025-03-31,63100.0,Merit
1431,111,2025-03-31,92400.0,Merit
1432,126,2025-03-31,83800.0,Promotion
1433,140,2025-03-31,71500.0,Merit
1434,141,2025-03-31,61600.0,Merit
1435,147,2025-03-31,89900.0,Merit
1436,156,2025-03-31,58700.0,Promotion
1437,164,2025-03-31,173800.0,Merit
1438,180,2025-03-31,65600.0,Merit
1439,183,2025-03-31,89900.0,Merit
1440,194,2025-03-31,117600.0,Merit
1441,201,2025-03-31,119800.0,Promotion
1442,203,2025-03-31,75700.0,Merit
1443,211,2025-03-31,83800.0,Promotion
1444,301,2025-03-31,155500.0,Merit
1445,304,2025-03-31,56300.0,Promotion
1446,334,2025-03-31,55900.0,Promotion
1447,336,2025-03-31,78700.0,Merit
1448,345,2025-03-31,58500.0,Promotion
1449,350,2025-03-31,82200.0,Merit
1450,369,2025-03-31,79600.0,Promotion
1451,373,2025-03-31,85900.0,Merit
1452,383,2025-03-31,79200.0,Promotion
1453,386,2025-03-31,61700.0,Promotion
1454,387,2025-03-31,93300.0,Promotion
1455,404,2025-03-31,75400.0,Merit
1456,442,2025-03-31,86800.0,Promotion
1457,443,2025-03-31,58200.0,Merit
1458,445,2025-03-31,87000.0,Promotion
1459,448,2025-03-31,80800.0,Merit
1460,453,2025-03-31,50400.0,Merit
1461,459,2025-03-31,58000.0,Merit
1462,470,2025-03-31,139700.0,Promotion
1463,475,2025-03-31,81700.0,Merit
1464,477,2025-03-31,61400.0,Merit
1465,478,2025-03-31,71400.0,Promotion
1466,487,2025-03-31,74400.0,Merit
1467,495,2025-03-31,59000.0,Merit
1468,498,2025-03-31,51300.0,Merit
1469,540,2025-03-31,74500.0,Promotion
1470,550,2025-03-31,78200.0,Promotion
1471,552,2025-03-31,120300.0,Promotion
1472,553,2025-03-31,127000.0,Promotion
1473,563,2025-03-31,79200.0,Promotion
1474,583,2025-03-31,107200.0,Promotion
1475,593,2025-03-31,54700.0,Merit
1476,595,2025-03-31,51700.0,Promotion
1477,605,2025-03-31,99800.0,Promotion
1478,618,2025-03-31,93000.0,Promotion
1479,629,2025-03-31,78700.0,Merit
1480,640,2025-03-31,74700.0,Merit
1481,642,2025-03-31,88400.0,Merit
1482,652,2025-03-31,79500.0,Merit
1483,669,2025-03-31,68000.0,Merit
1484,675,2025-03-31,73000.0,Merit
1485,684,2025-03-31,61000.0,Merit
1486,690,2025-03-31,67500.0,Merit
1487,702,2025-03-31,51800.0,Merit
1488,706,2025-03-31,96500.0,Merit
1489,719,2025-03-31,54000.0,Merit
1490,723,2025-03-31,69600.0,Promotion
1491,732,2025-03-31,123100.0,Merit
1492,743,2025-03-31,156200.0,Promotion
1493,749,2025-03-31,100200.0,Promotion
1494,750,2025-03-31,132000.0,Merit
1495,786,2025-03-31,123300.0,Merit
1496,790,2025-03-31,109600.0,Merit
1497,791,2025-03-31,115200.0,Promotion
1498,813,2025-03-31,95500.0,Merit
1499,822,2025-03-31,73600.0,Merit
1500,827,2025-03-31,101800.0,Promotion
1501,862,2025-03-31,71900.0,Promotion
1502,864,2025-03-31,74300.0,Merit
1503,870,2025-04-28,123700.0,New Hire
1504,871,2025-04-22,96000.0,New Hire
1505,872,2025-04-04,94800.0,New Hire
1506,873,2025-04-30,69000.0,New Hire
1507,874,2025-04-11,84100.0,New Hire
1508,875,2025-04-07,108600.0,New Hire
1509,876,2025-04-28,62100.0,New Hire
1510,877,2025-04-08,47500.0,New Hire
1511,878,2025-04-15,69000.0,New Hire
1512,879,2025-04-24,45300.0,New Hire
1513,880,2025-04-28,68300.0,New Hire
1514,881,2025-04-28,44000.0,New Hire
1515,882,2025-04-16,59800.0,New Hire
1516,883,2025-04-26,99400.0,New Hire
1517,884,2025-04-10,87800.0,New Hire
1518,885,2025-04-07,81700.0,New Hire
1519,886,2025-04-30,47800.0,New Hire
1520,887,2025-04-05,61100.0,New Hire
1521,888,2025-04-09,46400.0,New Hire
1522,889,2025-04-11,115000.0,New Hire
1523,890,2025-04-30,83700.0,New Hire
1524,891,2025-04-24,81600.0,New Hire
1525,892,2025-04-18,65600.0,New Hire
1526,893,2025-04-20,73600.0,New Hire
1527,894,2025-04-03,51900.0,New Hire
1528,895,2025-05-25,99500.0,New Hire
1529,896,2025-05-05,50300.0,New Hire
1530,897,2025-05-02,57300.0,New Hire
1531,898,2025-05-06,51100.0,New Hire
1532,899,2025-05-15,100500.0,New Hire
1533,900,2025-05-28,121500.0,New Hire
1534,901,2025-05-23,52700.0,New Hire
1535,902,2025-05-12,63900.0,New Hire
1536,903,2025-05-11,49900.0,New Hire
1537,904,2025-05-15,107500.0,New Hire
1538,905,2025-05-14,159500.0,New Hire
1539,906,2025-05-18,62900.0,New Hire
1540,907,2025-05-20,90900.0,New Hire
1541,908,2025-05-23,115000.0,New Hire
1542,909,2025-05-19,64600.0,New Hire
1543,910,2025-05-30,91500.0,New Hire
1544,911,2025-05-31,93000.0,New Hire
1545,912,2025-05-12,91000.0,New Hire
1546,913,2025-05-13,65700.0,New Hire
1547,914,2025-05-05,66500.0,New Hire
1548,915,2025-05-28,87500.0,New Hire
1549,916,2025-05-12,42200.0,New Hire
1550,917,2025-05-29,75200.0,New Hire
1551,918,2025-05-22,79600.0,New Hire
1552,919,2025-05-08,59400.0,New Hire
1553,920,2025-05-10,82800.0,New Hire
1554,921,2025-05-08,78100.0,New Hire
1555,922,2025-05-04,53100.0,New Hire
1556,923,2025-05-18,127200.0,New Hire
1557,924,2025-05-19,53200.0,New Hire
1558,925,2025-06-30,112900.0,New Hire
1559,926,2025-06-16,49000.0,New Hire
1560,927,2025-06-07,83800.0,New Hire
1561,928,2025-06-18,64400.0,New Hire
1562,929,2025-06-21,45700.0,New Hire
1563,930,2025-06-24,57100.0,New Hire
1564,931,2025-06-26,85100.0,New Hire
1565,932,2025-06-01,44800.0,New Hire
1566,933,2025-06-05,54600.0,New Hire
1567,934,2025-06-21,65900.0,New Hire
1568,935,2025-06-14,65500.0,New Hire
1569,936,2025-06-18,52100.0,New Hire
1570,937,2025-06-20,88500.0,New Hire
1571,938,2025-06-22,85900.0,New Hire
1572,939,2025-06-22,83600.0,New Hire
1573,940,2025-06-18,71500.0,New Hire
1574,941,2025-06-29,85300.0,New Hire
1575,942,2025-06-19,106100.0,New Hire
1576,943,2025-06-10,90900.0,New Hire
1577,944,2025-06-25,86700.0,New Hire
1578,945,2025-06-24,69800.0,New Hire
1579,946,2025-06-09,150200.0,New Hire
1580,947,2025-06-14,90400.0,New Hire
1581,948,2025-06-28,42400.0,New Hire
1582,949,2025-06-05,94200.0,New Hire
1583,950,2025-06-29,47000.0,New Hire
1584,951,2025-06-19,43000.0,New Hire
1585,952,2025-06-25,44200.0,New Hire
1586,23,2025-06-30,155500.0,Merit
1587,25,2025-06-30,174100.0,Merit
1588,36,2025-06-30,119100.0,Merit
1589,45,2025-06-30,106200.0,Promotion
1590,60,2025-06-30,44800.0,Merit
1591,63,2025-06-30,130300.0,Merit
1592,64,2025-06-30,116400.0,Merit
1593,84,2025-06-30,106200.0,Merit
1594,100,2025-06-30,55200.0,Promotion
1595,128,2025-06-30,52600.0,Merit
1596,145,2025-06-30,91800.0,Merit
1597,171,2025-06-30,77400.0,Merit
1598,178,2025-06-30,98900.0,Merit
1599,180,2025-06-30,71000.0,Merit
1600,216,2025-06-30,100100.0,Promotion
1601,223,2025-06-30,114800.0,Merit
1602,259,2025-06-30,84700.0,Promotion
1603,262,2025-06-30,176300.0,Promotion
1604,282,2025-06-30,79100.0,Promotion
1605,310,2025-06-30,102400.0,Merit
1606,314,2025-06-30,55600.0,Merit
1607,318,2025-06-30,108300.0,Merit
1608,374,2025-06-30,140900.0,Promotion
1609,409,2025-06-30,120100.0,Merit
1610,412,2025-06-30,73600.0,Promotion
1611,440,2025-06-30,65700.0,Merit
1612,458,2025-06-30,55200.0,Merit
1613,480,2025-06-30,84000.0,Merit
1614,499,2025-06-30,84600.0,Merit
1615,511,2025-06-30,71700.0,Merit
1616,526,2025-06-30,46200.0,Merit
1617,558,2025-06-30,101100.0,Promotion
1618,559,2025-06-30,128100.0,Merit
1619,560,2025-06-30,57200.0,Merit
1620,568,2025-06-30,88100.0,Merit
1621,580,2025-06-30,101000.0,Promotion
1622,586,2025-06-30,70000.0,Merit
1623,612,2025-06-30,99700.0,Promotion
1624,614,2025-06-30,172500.0,Merit
1625,616,2025-06-30,165100.0,Merit
1626,638,2025-06-30,85500.0,Merit
1627,642,2025-06-30,92200.0,Merit
1628,646,2025-06-30,97000.0,Merit
1629,658,2025-06-30,55300.0,Merit
1630,662,2025-06-30,60500.0,Merit
1631,691,2025-06-30,48400.0,Promotion
1632,701,2025-06-30,75500.0,Promotion
1633,722,2025-06-30,101000.0,Merit
1634,736,2025-06-30,107500.0,Merit
1635,742,2025-06-30,96600.0,Merit
1636,753,2025-06-30,110300.0,Merit
1637,760,2025-06-30,58900.0,Merit
1638,766,2025-06-30,164400.0,Merit
1639,768,2025-06-30,83600.0,Merit
1640,773,2025-06-30,102800.0,Merit
1641,775,2025-06-30,57000.0,Merit
1642,785,2025-06-30,70400.0,Promotion
1643,802,2025-06-30,57200.0,Merit
1644,808,2025-06-30,120400.0,Merit
1645,809,2025-06-30,75600.0,Promotion
1646,813,2025-06-30,104400.0,Merit
1647,819,2025-06-30,75100.0,Merit
1648,832,2025-06-30,80300.0,Merit
1649,841,2025-06-30,46200.0,Merit
1650,842,2025-06-30,119200.0,Promotion
1651,865,2025-06-30,55100.0,Promotion
1652,892,2025-06-30,71900.0,Merit
1653,927,2025-06-30,88700.0,Merit
1654,942,2025-06-30,116600.0,Merit
1655,948,2025-06-30,44800.0,Promotion
1656,953,2025-07-23,74200.0,New Hire
1657,954,2025-07-13,120200.0,New Hire
1658,955,2025-07-04,78400.0,New Hire
1659,956,2025-07-22,54700.0,New Hire
1660,957,2025-07-25,97100.0,New Hire
1661,958,2025-07-24,55100.0,New Hire
1662,959,2025-07-26,68100.0,New Hire
1663,960,2025-07-30,57600.0,New Hire
1664,961,2025-07-22,63200.0,New Hire
1665,962,2025-07-07,60700.0,New Hire
1666,963,2025-07-09,102900.0,New Hire
1667,964,2025-07-09,59700.0,New Hire
1668,965,2025-07-26,47800.0,New Hire
1669,966,2025-07-23,50000.0,New Hire
1670,967,2025-07-26,98400.0,New Hire
1671,968,2025-07-17,100800.0,New Hire
1672,969,2025-07-01,52900.0,New Hire
1673,970,2025-07-02,71300.0,New Hire
1674,971,2025-07-04,98200.0,New Hire
1675,972,2025-07-30,119100.0,New Hire
1676,973,2025-07-24,68200.0,New Hire
1677,974,2025-07-24,57900.0,New Hire
1678,975,2025-07-09,109400.0,New Hire
1679,976,2025-07-28,95600.0,New Hire
1680,977,2025-08-07,43800.0,New Hire
1681,978,2025-08-26,53800.0,New Hire
1682,979,2025-08-16,108100.0,New Hire
1683,980,2025-08-01,69700.0,New Hire
1684,981,2025-08-25,56600.0,New Hire
1685,982,2025-08-24,87200.0,New Hire
1686,983,2025-08-31,102900.0,New Hire
1687,984,2025-08-10,45300.0,New Hire
1688,985,2025-08-16,77100.0,New Hire
1689,986,2025-08-20,46700.0,New Hire
1690,987,2025-08-11,52500.0,New Hire
1691,988,2025-08-02,64000.0,New Hire
1692,989,2025-08-28,67700.0,New Hire
1693,990,2025-08-26,82900.0,New Hire
1694,991,2025-08-17,65900.0,New Hire
1695,992,2025-08-23,89200.0,New Hire
1696,993,2025-08-19,67200.0,New Hire
1697,994,2025-08-26,88400.0,New Hire
1698,995,2025-08-20,63300.0,New Hire
1699,996,2025-08-31,82700.0,New Hire
1700,997,2025-08-18,90100.0,New Hire
1701,998,2025-08-02,60500.0,New Hire
1702,999,2025-08-15,48600.0,New Hire
1703,1000,2025-08-22,51000.0,New Hire
1704,1001,2025-08-02,106400.0,New Hire
1705,1002,2025-08-30,58900.0,New Hire
1706,1003,2025-09-28,98600.0,New Hire
1707,1004,2025-09-24,42700.0,New Hire
1708,1005,2025-09-09,112000.0,New Hire
1709,1006,2025-09-30,69600.0,New Hire
1710,1007,2025-09-02,85900.0,New Hire
1711,1008,2025-09-07,71800.0,New Hire
1712,1009,2025-09-24,132000.0,New Hire
1713,1010,2025-09-23,81600.0,New Hire
1714,1011,2025-09-13,56000.0,New Hire
1715,1012,2025-09-06,89600.0,New Hire
1716,1013,2025-09-05,88000.0,New Hire
1717,1014,2025-09-14,47600.0,New Hire
1718,1015,2025-09-05,95300.0,New Hire
1719,1016,2025-09-16,64500.0,New Hire
1720,1017,2025-09-18,71800.0,New Hire
1721,1018,2025-09-23,45100.0,New Hire
1722,1019,2025-09-29,48300.0,New Hire
1723,1020,2025-09-22,66600.0,New Hire
1724,1021,2025-09-24,83000.0,New Hire
1725,1022,2025-09-01,55000.0,New Hire
1726,1023,2025-09-09,65000.0,New Hire
1727,1024,2025-09-13,105300.0,New Hire
1728,1025,2025-09-19,71200.0,New Hire
1729,1026,2025-09-20,99500.0,New Hire
1730,1027,2025-09-11,49800.0,New Hire
1731,1028,2025-09-01,85700.0,New Hire
1732,1029,2025-09-19,74600.0,New Hire
1733,1030,2025-09-07,82400.0,New Hire
1734,2,2025-09-30,107600.0,Merit
1735,13,2025-09-30,179900.0,Merit
1736,31,2025-09-30,135300.0,Merit
1737,46,2025-09-30,62000.0,Promotion
1738,51,2025-09-30,93200.0,Merit
1739,96,2025-09-30,73300.0,Promotion
1740,111,2025-09-30,102100.0,Merit
1741,128,2025-09-30,55900.0,Merit
1742,131,2025-09-30,98300.0,Promotion
1743,160,2025-09-30,204600.0,Merit
1744,167,2025-09-30,78100.0,Promotion
1745,171,2025-09-30,84100.0,Merit
1746,181,2025-09-30,165600.0,Promotion
1747,186,2025-09-30,80500.0,Promotion
1748,187,2025-09-30,104700.0,Promotion
1749,196,2025-09-30,61600.0,Merit
1750,198,2025-09-30,51600.0,Merit
1751,200,2025-09-30,118600.0,Merit
1752,222,2025-09-30,67200.0,Promotion
1753,259,2025-09-30,92500.0,Merit
1754,291,2025-09-30,116600.0,Merit
1755,311,2025-09-30,122800.0,Merit
1756,313,2025-09-30,132500.0,Promotion
1757,330,2025-09-30,96900.0,Merit
1758,336,2025-09-30,81900.0,Merit
1759,341,2025-09-30,105400.0,Promotion
1760,355,2025-09-30,116600.0,Merit
1761,367,2025-09-30,95100.0,Merit
1762,369,2025-09-30,87600.0,Promotion
1763,371,2025-09-30,102200.0,Promotion
1764,379,2025-09-30,49500.0,Merit
1765,393,2025-09-30,89900.0,Merit
1766,396,2025-09-30,116000.0,Merit
1767,398,2025-09-30,49600.0,Promotion
1768,401,2025-09-30,154200.0,Promotion
1769,420,2025-09-30,63600.0,Promotion
1770,446,2025-09-30,54100.0,Merit
1771,449,2025-09-30,112000.0,Promotion
1772,458,2025-09-30,61800.0,Merit
1773,461,2025-09-30,117400.0,Promotion
1774,480,2025-09-30,91900.0,Promotion
1775,515,2025-09-30,74800.0,Merit
1776,518,2025-09-30,70100.0,Promotion
1777,527,2025-09-30,79900.0,Merit
1778,539,2025-09-30,55200.0,Merit
1779,541,2025-09-30,76100.0,Promotion
1780,548,2025-09-30,150000.0,Merit
1781,569,2025-09-30,71700.0,Merit
1782,570,2025-09-30,79200.0,Merit
1783,577,2025-09-30,124900.0,Merit
1784,578,2025-09-30,101100.0,Promotion
1785,590,2025-09-30,56500.0,Promotion
1786,602,2025-09-30,105100.0,Merit
1787,611,2025-09-30,104100.0,Promotion
1788,615,2025-09-30,106400.0,Merit
1789,637,2025-09-30,64000.0,Promotion
1790,641,2025-09-30,52700.0,Merit
1791,642,2025-09-30,96100.0,Merit
1792,652,2025-09-30,84700.0,Merit
1793,668,2025-09-30,48100.0,Merit
1794,684,2025-09-30,64800.0,Merit
1795,688,2025-09-30,110200.0,Merit
1796,700,2025-09-30,88200.0,Merit
1797,711,2025-09-30,108500.0,Merit
1798,721,2025-09-30,89200.0,Promotion
1799,722,2025-09-30,111800.0,Promotion
1800,730,2025-09-30,62200.0,Merit
1801,735,2025-09-30,74700.0,Merit
1802,737,2025-09-30,91700.0,Merit
1803,741,2025-09-30,103400.0,Promotion
1804,743,2025-09-30,172400.0,Merit
1805,755,2025-09-30,115300.0,Promotion
1806,757,2025-09-30,59600.0,Promotion
1807,760,2025-09-30,62500.0,Merit
1808,766,2025-09-30,178400.0,Merit
1809,777,2025-09-30,52100.0,Merit
1810,795,2025-09-30,59500.0,Promotion
1811,800,2025-09-30,124400.0,Promotion
1812,805,2025-09-30,59400.0,Merit
1813,809,2025-09-30,79800.0,Merit
1814,822,2025-09-30,79200.0,Merit
1815,824,2025-09-30,66800.0,Merit
1816,840,2025-09-30,75700.0,Merit
1817,846,2025-09-30,45600.0,Merit
1818,847,2025-09-30,119300.0,Merit
1819,851,2025-09-30,72100.0,Merit
1820,857,2025-09-30,104900.0,Merit
1821,861,2025-09-30,74200.0,Promotion
1822,867,2025-09-30,80600.0,Merit
1823,868,2025-09-30,53900.0,Promotion
1824,875,2025-09-30,117800.0,Merit
1825,905,2025-09-30,169600.0,Merit
1826,911,2025-09-30,102800.0,Merit
1827,916,2025-09-30,45300.0,Promotion
1828,938,2025-09-30,89400.0,Promotion
1829,939,2025-09-30,88000.0,Merit
1830,955,2025-09-30,81900.0,Merit
1831,959,2025-09-30,73900.0,Merit
1832,961,2025-09-30,67500.0,Merit
1833,964,2025-09-30,62300.0,Promotion
1834,989,2025-09-30,73100.0,Promotion
1835,992,2025-09-30,99300.0,Merit
1836,1009,2025-09-30,138600.0,Promotion
1837,1016,2025-09-30,69500.0,Promotion
1838,1020,2025-09-30,73600.0,Merit
1839,1031,2025-10-30,66100.0,New Hire
1840,1032,2025-10-08,127900.0,New Hire
1841,1033,2025-10-21,101400.0,New Hire
1842,1034,2025-10-01,52100.0,New Hire
1843,1035,2025-10-16,89000.0,New Hire
1844,1036,2025-10-17,44500.0,New Hire
1845,1037,2025-10-28,43200.0,New Hire
1846,1038,2025-10-22,66800.0,New Hire
1847,1039,2025-10-17,111200.0,New Hire
1848,1040,2025-10-25,114800.0,New Hire
1849,1041,2025-10-06,60500.0,New Hire
1850,1042,2025-10-04,82200.0,New Hire
1851,1043,2025-10-01,77900.0,New Hire
1852,1044,2025-10-09,61400.0,New Hire
1853,1045,2025-10-07,51100.0,New Hire
1854,1046,2025-10-08,84800.0,New Hire
1855,1047,2025-10-08,67500.0,New Hire
1856,1048,2025-10-11,65700.0,New Hire
1857,1049,2025-10-22,63200.0,New Hire
1858,1050,2025-10-18,52500.0,New Hire
1859,1051,2025-10-10,95500.0,New Hire
1860,1052,2025-10-14,144000.0,New Hire
1861,1053,2025-10-11,101600.0,New Hire
1862,1054,2025-10-15,50000.0,New Hire
1863,1055,2025-10-06,61900.0,New Hire
1864,1056,2025-10-20,80200.0,New Hire
1865,1057,2025-10-29,58900.0,New Hire
1866,1058,2025-11-23,57500.0,New Hire
1867,1059,2025-11-18,77600.0,New Hire
1868,1060,2025-11-17,62500.0,New Hire
1869,1061,2025-11-11,62600.0,New Hire
1870,1062,2025-11-19,105100.0,New Hire
1871,1063,2025-11-06,82800.0,New Hire
1872,1064,2025-11-27,57200.0,New Hire
1873,1065,2025-11-29,94600.0,New Hire
1874,1066,2025-11-16,43900.0,New Hire
1875,1067,2025-11-19,56100.0,New Hire
1876,1068,2025-11-21,52500.0,New Hire
1877,1069,2025-11-09,66800.0,New Hire
1878,1070,2025-11-23,54400.0,New Hire
1879,1071,2025-11-17,57700.0,New Hire
1880,1072,2025-12-21,103300.0,New Hire
1881,1073,2025-12-08,67400.0,New Hire
1882,1074,2025-12-27,153000.0,New Hire
1883,1075,2025-12-25,46100.0,New Hire
1884,1076,2025-12-28,47100.0,New Hire
1885,1077,2025-12-25,88400.0,New Hire
1886,1078,2025-12-05,93800.0,New Hire
1887,1079,2025-12-22,68000.0,New Hire
1888,1080,2025-12-17,75800.0,New Hire
1889,1081,2025-12-11,74900.0,New Hire
1890,1082,2025-12-29,53700.0,New Hire
1891,1083,2025-12-27,72300.0,New Hire
1892,1084,2025-12-24,99500.0,New Hire
1893,25,2025-12-31,191100.0,Promotion
1894,30,2025-12-31,127000.0,Merit
1895,39,2025-12-31,77700.0,Merit
1896,51,2025-12-31,102200.0,Merit
1897,76,2025-12-31,103900.0,Promotion
1898,78,2025-12-31,70200.0,Merit
1899,97,2025-12-31,135400.0,Promotion
1900,101,2025-12-31,88100.0,Merit
1901,107,2025-12-31,75700.0,Merit
1902,119,2025-12-31,70000.0,Promotion
1903,125,2025-12-31,67500.0,Promotion
1904,131,2025-12-31,105500.0,Merit
1905,136,2025-12-31,111200.0,Merit
1906,141,2025-12-31,68300.0,Promotion
1907,156,2025-12-31,63800.0,Promotion
1908,162,2025-12-31,72100.0,Merit
1909,181,2025-12-31,181500.0,Merit
1910,206,2025-12-31,86800.0,Promotion
1911,211,2025-12-31,90200.0,Merit
1912,224,2025-12-31,70800.0,Promotion
1913,232,2025-12-31,88300.0,Promotion
1914,274,2025-12-31,69000.0,Merit
1915,275,2025-12-31,54200.0,Merit
1916,278,2025-12-31,78800.0,Promotion
1917,282,2025-12-31,82500.0,Promotion
1918,298,2025-12-31,148900.0,Merit
1919,332,2025-12-31,68500.0,Promotion
1920,350,2025-12-31,86200.0,Merit
1921,356,2025-12-31,68600.0,Merit
1922,357,2025-12-31,66500.0,Merit
1923,371,2025-12-31,106700.0,Merit
1924,396,2025-12-31,125900.0,Merit
1925,425,2025-12-31,101200.0,Merit
1926,430,2025-12-31,69700.0,Merit
1927,444,2025-12-31,99900.0,Merit
1928,446,2025-12-31,56800.0,Promotion
1929,447,2025-12-31,113500.0,Promotion
1930,464,2025-12-31,86000.0,Merit
1931,465,2025-12-31,71000.0,Merit
1932,477,2025-12-31,64800.0,Merit
1933,482,2025-12-31,64000.0,Merit
1934,532,2025-12-31,81300.0,Promotion
1935,534,2025-12-31,68100.0,Merit
1936,566,2025-12-31,49900.0,Merit
1937,576,2025-12-31,101600.0,Merit
1938,582,2025-12-31,89800.0,Merit
1939,592,2025-12-31,136200.0,Merit
1940,594,2025-12-31,105500.0,Merit
1941,596,2025-12-31,121800.0,Promotion
1942,601,2025-12-31,97100.0,Merit
1943,605,2025-12-31,110000.0,Promotion
1944,607,2025-12-31,79200.0,Merit
1945,609,2025-12-31,77300.0,Promotion
1946,616,2025-12-31,183500.0,Merit
1947,645,2025-12-31,65200.0,Merit
1948,647,2025-12-31,58600.0,Merit
1949,648,2025-12-31,59000.0,Merit
1950,659,2025-12-31,67800.0,Merit
1951,660,2025-12-31,129800.0,Merit
1952,662,2025-12-31,63800.0,Merit
1953,665,2025-12-31,63300.0,Merit
1954,667,2025-12-31,168200.0,Merit
1955,678,2025-12-31,114000.0,Merit
1956,686,2025-12-31,61200.0,Promotion
1957,705,2025-12-31,88400.0,Promotion
1958,729,2025-12-31,101700.0,Merit
1959,735,2025-12-31,79300.0,Promotion
1960,741,2025-12-31,109800.0,Promotion
1961,742,2025-12-31,107000.0,Promotion
1962,772,2025-12-31,114400.0,Promotion
1963,780,2025-12-31,54200.0,Promotion
1964,793,2025-12-31,45500.0,Merit
1965,800,2025-12-31,134600.0,Promotion
1966,818,2025-12-31,52200.0,Merit
1967,821,2025-12-31,54100.0,Merit
1968,856,2025-12-31,143600.0,Promotion
1969,881,2025-12-31,48900.0,Merit
1970,900,2025-12-31,133600.0,Promotion
1971,904,2025-12-31,113000.0,Merit
