survey_id,employee_id,survey_wave,survey_date,engagement_score,satisfaction_score
1070,489,2024-Spring,2024-04-13,9.0,5.2
1071,490,2024-Spring,2024-04-27,9.1,3.2
1072,491,2024-Spring,2024-04-15,3.7,5.7
1073,492,2024-Spring,2024-04-29,3.9,8.7
1074,494,2024-Spring,2024-04-18,8.8,5.4
1075,495,2024-Spring,2024-04-08,3.5,9.0
1076,498,2024-Spring,2024-04-07,9.0,8.5
1077,499,2024-Spring,2024-04-10,7.7,6.7
1078,500,2024-Spring,2024-04-20,8.1,4.8
1079,503,2024-Spring,2024-04-14,9.7,4.6
1080,504,2024-Spring,2024-04-15,8.5,9.2
1081,505,2024-Spring,2024-04-07,3.8,5.3
1082,506,2024-Spring,2024-04-22,6.0,7.0
1083,508,2024-Spring,2024-04-21,4.8,9.2
1084,510,2024-Spring,2024-04-04,7.0,8.2
1085,511,2024-Spring,2024-04-15,9.7,7.5
1086,514,2024-Spring,2024-04-15,7.1,6.4
1087,515,2024-Spring,2024-04-24,9.2,7.4
1088,516,2024-Spring,2024-04-06,6.1,7.4
1089,517,2024-Spring,2024-04-04,7.5,4.4
1090,518,2024-Spring,2024-04-23,4.3,4.6
1091,520,2024-Spring,2024-04-09,4.3,7.0
1092,521,2024-Spring,2024-04-16,5.2,5.3
1093,522,2024-Spring,2024-04-29,9.4,8.6
1094,523,2024-Spring,2024-04-10,9.4,5.6
1095,525,2024-Spring,2024-04-11,9.2,7.2
1096,526,2024-Spring,2024-04-16,4.4,9.3
1097,528,2024-Spring,2024-04-28,4.6,7.1
1098,529,2024-Spring,2024-04-07,9.4,7.4
1099,530,2024-Spring,2024-04-26,3.7,6.4
1100,531,2024-Spring,2024-04-13,5.4,5.0
1101,534,2024-Spring,2024-04-08,7.3,5.2
1102,535,2024-Spring,2024-04-27,8.7,6.6
1103,536,2024-Spring,2024-04-16,8.7,9.6
1104,537,2024-Spring,2024-04-24,5.7,3.7
1105,540,2024-Spring,2024-04-01,8.2,5.7
1106,541,2024-Spring,2024-04-03,9.4,3.5
1107,543,2024-Spring,2024-04-30,8.4,4.0
1108,545,2024-Spring,2024-04-14,8.4,6.6
1109,546,2024-Spring,2024-04-08,7.4,6.8
1110,548,2024-Spring,2024-04-11,4.6,7.0
1111,549,2024-Spring,2024-04-22,8.8,4.0
1112,551,2024-Spring,2024-04-04,9.7,5.2
1113,552,2024-Spring,2024-04-03,6.3,3.4
1114,554,2024-Spring,2024-04-21,3.8,5.1
1115,555,2024-Spring,2024-04-15,6.4,4.8
1116,556,2024-Spring,2024-04-12,7.5,5.4
1117,557,2024-Spring,2024-04-15,9.0,8.0
1118,559,2024-Spring,2024-04-27,8.5,6.1
1119,560,2024-Spring,2024-04-10,7.9,9.7
1120,561,2024-Spring,2024-04-09,5.3,9.1
1121,562,2024-Spring,2024-04-11,5.0,6.5
1122,563,2024-Spring,2024-04-07,4.3,4.5
1123,564,2024-Spring,2024-04-26,3.9,4.4
1124,566,2024-Spring,2024-04-20,9.7,5.9
1125,567,2024-Spring,2024-04-16,6.7,9.0
1126,569,2024-Spring,2024-04-12,8.5,6.3
1127,570,2024-Spring,2024-04-01,5.3,6.8
1128,571,2024-Spring,2024-04-22,3.9,4.2
1129,572,2024-Spring,2024-04-10,6.1,8.7
1130,573,2024-Spring,2024-04-11,8.1,6.3
1131,575,2024-Spring,2024-04-04,6.7,8.9
1132,576,2024-Spring,2024-04-22,6.5,5.0
1133,578,2024-Spring,2024-04-24,6.5,8.0
1134,580,2024-Spring,2024-04-13,7.2,3.4
1135,581,2024-Spring,2024-04-07,8.6,3.9
1136,582,2024-Spring,2024-04-09,9.1,7.3
1137,583,2024-Spring,2024-04-29,5.7,7.1
1138,585,2024-Spring,2024-04-26,3.7,3.3
1139,586,2024-Spring,2024-04-20,7.0,6.3
1140,587,2024-Spring,2024-04-18,9.2,8.7
1141,589,2024-Spring,2024-04-04,7.9,6.7
1142,590,2024-Spring,2024-04-17,5.3,5.0
1143,591,2024-Spring,2024-04-13,5.2,9.4
1144,593,2024-Spring,2024-04-25,9.4,8.7
1145,594,2024-Spring,2024-04-15,7.2,6.0
1146,595,2024-Spring,2024-04-29,5.8,8.3
1147,596,2024-Spring,2024-04-21,8.0,5.4
1148,597,2024-Spring,2024-04-17,8.2,8.7
1149,598,2024-Spring,2024-04-05,4.0,8.1
1150,599,2024-Spring,2024-04-18,7.3,9.1
1151,603,2024-Spring,2024-04-18,4.7,7.1
1152,606,2024-Spring,2024-04-30,5.6,6.9
1153,607,2024-Spring,2024-04-09,9.3,8.5
1154,610,2024-Spring,2024-04-16,8.3,4.1
1155,613,2024-Spring,2024-04-06,8.1,7.3
1156,614,2024-Spring,2024-04-17,5.7,6.0
1157,615,2024-Spring,2024-04-25,4.0,4.7
1158,617,2024-Spring,2024-04-18,4.0,9.4
1159,618,2024-Spring,2024-04-01,9.1,3.2
1160,2,2024-Fall,2024-10-24,9.0,6.4
1161,4,2024-Fall,2024-10-28,4.9,9.4
1162,9,2024-Fall,2024-10-18,9.5,7.3
1163,12,2024-Fall,2024-10-13,8.7,6.5
1164,13,2024-Fall,2024-10-01,8.9,8.5
1165,16,2024-Fall,2024-10-17,6.5,9.3
1166,18,2024-Fall,2024-10-06,8.4,7.4
1167,20,2024-Fall,2024-10-07,7.6,7.4
1168,21,2024-Fall,2024-10-28,9.6,5.9
1169,22,2024-Fall,2024-10-11,9.0,3.2
1170,23,2024-Fall,2024-10-24,8.5,5.2
1171,25,2024-Fall,2024-10-24,3.7,4.2
1172,26,2024-Fall,2024-10-15,4.5,8.6
1173,27,2024-Fall,2024-10-07,5.3,9.2
1174,31,2024-Fall,2024-10-23,6.4,4.5
1175,36,2024-Fall,2024-10-09,7.5,9.3
1176,39,2024-Fall,2024-10-22,3.5,6.8
1177,40,2024-Fall,2024-10-14,4.4,6.8
1178,42,2024-Fall,2024-10-12,3.7,3.9
1179,45,2024-Fall,2024-10-11,3.6,4.3
1180,46,2024-Fall,2024-10-10,4.8,4.5
1181,47,2024-Fall,2024-10-30,6.4,4.8
1182,50,2024-Fall,2024-10-08,8.7,8.1
1183,51,2024-Fall,2024-10-27,8.3,4.3
1184,54,2024-Fall,2024-10-05,5.0,5.4
1185,55,2024-Fall,2024-10-28,4.6,5.4
1186,61,2024-Fall,2024-10-14,8.8,5.6
1187,62,2024-Fall,2024-10-22,5.7,7.7
1188,63,2024-Fall,2024-10-16,4.9,4.3
1189,65,2024-Fall,2024-10-10,5.7,3.5
1190,66,2024-Fall,2024-10-14,9.7,8.4
1191,70,2024-Fall,2024-10-19,5.0,3.6
1192,71,2024-Fall,2024-10-29,9.3,5.3
1193,72,2024-Fall,2024-10-25,7.8,7.7
1194,76,2024-Fall,2024-10-16,4.7,8.7
1195,78,2024-Fall,2024-10-07,5.1,4.7
1196,80,2024-Fall,2024-10-27,4.4,3.6
1197,81,2024-Fall,2024-10-16,5.9,5.9
1198,86,2024-Fall,2024-10-14,5.1,3.7
1199,89,2024-Fall,2024-10-09,6.8,6.5
1200,92,2024-Fall,2024-10-06,3.6,7.2
1201,94,2024-Fall,2024-10-19,5.0,7.1
1202,96,2024-Fall,2024-10-01,8.5,4.6
1203,97,2024-Fall,2024-10-11,9.5,6.0
1204,98,2024-Fall,2024-10-02,5.5,3.2
1205,100,2024-Fall,2024-10-20,8.7,6.7
1206,102,2024-Fall,2024-10-22,7.9,5.8
1207,105,2024-Fall,2024-10-26,4.1,4.2
1208,107,2024-Fall,2024-10-08,8.7,6.6
1209,109,2024-Fall,2024-10-31,3.7,6.4
1210,111,2024-Fall,2024-10-10,7.6,3.4
1211,112,2024-Fall,2024-10-27,5.0,5.0
1212,116,2024-Fall,2024-10-22,4.4,4.2
1213,119,2024-Fall,2024-10-09,4.3,5.5
1214,121,2024-Fall,2024-10-13,6.4,7.1
1215,122,2024-Fall,2024-10-23,5.6,7.0
1216,124,2024-Fall,2024-10-07,9.1,6.5
1217,126,2024-Fall,2024-10-08,6.2,7.2
1218,128,2024-Fall,2024-10-26,4.0,3.3
1219,129,2024-Fall,2024-10-06,7.7,7.0
1220,131,2024-Fall,2024-10-22,7.5,5.2
1221,133,2024-Fall,2024-10-22,7.2,9.5
1222,136,2024-Fall,2024-10-13,9.2,9.5
1223,141,2024-Fall,2024-10-06,6.7,8.7
1224,142,2024-Fall,2024-10-20,4.0,3.4
1225,144,2024-Fall,2024-10-08,8.7,4.1
1226,145,2024-Fall,2024-10-18,5.1,6.9
1227,146,2024-Fall,2024-10-11,6.3,7.6
1228,147,2024-Fall,2024-10-16,4.2,3.2
1229,148,2024-Fall,2024-10-17,7.8,6.3
1230,149,2024-Fall,2024-10-10,5.7,7.0
1231,151,2024-Fall,2024-10-24,4.0,8.9
1232,152,2024-Fall,2024-10-09,5.5,3.1
1233,154,2024-Fall,2024-10-25,7.6,8.0
1234,155,2024-Fall,2024-10-18,6.6,7.2
1235,160,2024-Fall,2024-10-12,9.0,4.2
1236,161,2024-Fall,2024-10-13,6.4,5.7
1237,162,2024-Fall,2024-10-25,3.8,3.1
1238,166,2024-Fall,2024-10-22,7.8,7.6
1239,167,2024-Fall,2024-10-03,6.9,7.9
1240,168,2024-Fall,2024-10-14,6.9,3.7
1241,169,2024-Fall,2024-10-08,8.7,7.5
1242,170,2024-Fall,2024-10-03,3.8,8.1
1243,171,2024-Fall,2024-10-08,5.3,3.4
1244,172,2024-Fall,2024-10-06,4.4,3.7
1245,175,2024-Fall,2024-10-18,4.6,8.4
1246,176,2024-Fall,2024-10-25,7.0,4.3
1247,180,2024-Fall,2024-10-17,4.3,8.3
1248,181,2024-Fall,2024-10-14,8.8,4.6
1249,182,2024-Fall,2024-10-22,7.8,7.4
1250,186,2024-Fall,2024-10-15,8.2,7.0
1251,187,2024-Fall,2024-10-16,6.2,4.3
1252,188,2024-Fall,2024-10-12,4.3,4.7
1253,195,2024-Fall,2024-10-14,5.0,6.8
1254,198,2024-Fall,2024-10-21,7.7,8.7
1255,199,2024-Fall,2024-10-06,4.9,3.0
1256,200,2024-Fall,2024-10-25,4.2,8.3
1257,202,2024-Fall,2024-10-26,7.5,5.5
1258,204,2024-Fall,2024-10-16,4.4,5.7
1259,205,2024-Fall,2024-10-27,4.2,4.3
1260,206,2024-Fall,2024-10-03,5.0,6.0
1261,208,2024-Fall,2024-10-25,7.8,6.4
1262,211,2024-Fall,2024-10-12,6.0,3.9
1263,212,2024-Fall,2024-10-27,5.9,8.3
1264,213,2024-Fall,2024-10-31,3.7,5.5
1265,214,2024-Fall,2024-10-04,4.7,8.8
1266,216,2024-Fall,2024-10-24,5.3,9.8
1267,217,2024-Fall,2024-10-05,4.9,7.5
1268,221,2024-Fall,2024-10-31,3.9,5.0
1269,222,2024-Fall,2024-10-13,4.6,5.9
1270,224,2024-Fall,2024-10-31,7.8,3.5
1271,225,2024-Fall,2024-10-25,4.1,5.0
1272,226,2024-Fall,2024-10-04,5.9,5.0
1273,227,2024-Fall,2024-10-20,6.0,6.6
1274,228,2024-Fall,2024-10-29,9.3,4.8
1275,229,2024-Fall,2024-10-09,5.9,5.6
1276,232,2024-Fall,2024-10-17,9.2,9.3
1277,233,2024-Fall,2024-10-18,7.0,9.5
1278,234,2024-Fall,2024-10-09,6.9,6.3
1279,235,2024-Fall,2024-10-21,4.9,8.0
1280,237,2024-Fall,2024-10-12,7.1,4.2
1281,242,2024-Fall,2024-10-21,4.6,9.4
1282,244,2024-Fall,2024-10-20,4.9,3.4
1283,247,2024-Fall,2024-10-24,9.4,4.0
1284,249,2024-Fall,2024-10-18,6.3,3.9
1285,250,2024-Fall,2024-10-16,4.3,4.3
1286,251,2024-Fall,2024-10-04,6.3,7.0
1287,253,2024-Fall,2024-10-02,8.8,6.3
1288,254,2024-Fall,2024-10-17,7.4,8.4
1289,256,2024-Fall,2024-10-27,7.1,9.1
1290,259,2024-Fall,2024-10-15,7.4,3.4
1291,260,2024-Fall,2024-10-28,4.3,6.3
1292,262,2024-Fall,2024-10-18,8.9,8.4
1293,264,2024-Fall,2024-10-24,4.1,7.2
1294,265,2024-Fall,2024-10-31,9.1,3.1
1295,266,2024-Fall,2024-10-07,7.5,7.7
1296,269,2024-Fall,2024-10-08,4.1,5.8
1297,272,2024-Fall,2024-10-15,9.7,5.5
1298,274,2024-Fall,2024-10-27,4.6,8.9
1299,275,2024-Fall,2024-10-14,7.3,7.1
1300,277,2024-Fall,2024-10-30,7.0,3.5
1301,278,2024-Fall,2024-10-29,4.8,8.8
1302,282,2024-Fall,2024-10-29,7.2,5.7
1303,285,2024-Fall,2024-10-02,4.2,4.4
1304,287,2024-Fall,2024-10-14,9.7,5.4
1305,290,2024-Fall,2024-10-08,8.6,7.7
1306,291,2024-Fall,2024-10-04,8.6,4.6
1307,292,2024-Fall,2024-10-28,6.8,4.8
1308,293,2024-Fall,2024-10-28,3.8,7.7
1309,298,2024-Fall,2024-10-22,4.5,5.4
1310,301,2024-Fall,2024-10-17,8.4,6.4
1311,302,2024-Fall,2024-10-14,9.2,8.6
1312,303,2024-Fall,2024-10-20,9.3,6.7
1313,305,2024-Fall,2024-10-28,5.3,8.0
1314,307,2024-Fall,2024-10-05,4.4,5.2
1315,309,2024-Fall,2024-10-15,8.6,3.5
1316,310,2024-Fall,2024-10-24,4.7,6.8
1317,312,2024-Fall,2024-10-27,9.7,9.5
1318,313,2024-Fall,2024-10-16,9.0,9.1
1319,315,2024-Fall,2024-10-23,9.7,7.8
1320,317,2024-Fall,2024-10-02,4.3,6.7
1321,318,2024-Fall,2024-10-20,5.1,4.8
1322,324,2024-Fall,2024-10-11,5.0,5.1
1323,325,2024-Fall,2024-10-02,7.3,3.1
1324,330,2024-Fall,2024-10-13,6.8,8.0
1325,332,2024-Fall,2024-10-21,7.2,7.7
1326,333,2024-Fall,2024-10-29,8.5,6.7
1327,334,2024-Fall,2024-10-09,9.3,3.2
1328,336,2024-Fall,2024-10-28,4.6,3.7
1329,337,2024-Fall,2024-10-25,9.1,5.2
1330,340,2024-Fall,2024-10-17,3.9,9.0
1331,341,2024-Fall,2024-10-20,6.5,9.4
1332,343,2024-Fall,2024-10-16,7.9,3.8
1333,344,2024-Fall,2024-10-23,5.4,3.1
1334,346,2024-Fall,2024-10-21,4.6,4.2
1335,348,2024-Fall,2024-10-23,7.4,9.0
1336,350,2024-Fall,2024-10-26,3.9,7.6
1337,351,2024-Fall,2024-10-24,5.0,5.1
1338,355,2024-Fall,2024-10-18,4.1,8.4
1339,356,2024-Fall,2024-10-06,5.4,9.6
1340,358,2024-Fall,2024-10-22,9.7,3.2
1341,360,2024-Fall,2024-10-27,8.2,3.0
1342,361,2024-Fall,2024-10-15,6.1,7.8
1343,363,2024-Fall,2024-10-24,6.7,7.5
1344,365,2024-Fall,2024-10-09,3.6,8.5
1345,366,2024-Fall,2024-10-10,6.6,4.3
1346,367,2024-Fall,2024-10-23,3.9,4.3
1347,368,2024-Fall,2024-10-10,8.7,3.9
1348,373,2024-Fall,2024-10-17,9.2,4.2
1349,375,2024-Fall,2024-10-27,8.4,3.2
1350,376,2024-Fall,2024-10-13,5.5,4.8
1351,378,2024-Fall,2024-10-06,3.7,9.5
1352,379,2024-Fall,2024-10-13,8.0,5.9
1353,381,2024-Fall,2024-10-14,7.3,8.3
1354,382,2024-Fall,2024-10-08,5.0,5.6
1355,383,2024-Fall,2024-10-03,8.8,7.3
1356,384,2024-Fall,2024-10-25,4.7,7.6
1357,390,2024-Fall,2024-10-09,7.6,8.8
1358,391,2024-Fall,2024-10-13,6.2,4.2
1359,394,2024-Fall,2024-10-07,4.8,5.0
1360,395,2024-Fall,2024-10-20,4.9,4.6
1361,396,2024-Fall,2024-10-12,4.1,9.5
1362,397,2024-Fall,2024-10-14,9.2,4.7
1363,398,2024-Fall,2024-10-14,8.4,5.5
1364,400,2024-Fall,2024-10-10,5.1,6.8
1365,401,2024-Fall,2024-10-20,9.5,6.8
1366,402,2024-Fall,2024-10-15,5.2,5.3
1367,404,2024-Fall,2024-10-12,4.5,8.2
1368,405,2024-Fall,2024-10-29,9.4,8.5
1369,409,2024-Fall,2024-10-29,9.7,6.3
1370,410,2024-Fall,2024-10-01,5.1,5.9
1371,415,2024-Fall,2024-10-11,4.8,7.1
1372,418,2024-Fall,2024-10-11,3.8,6.1
1373,421,2024-Fall,2024-10-01,3.7,7.0
1374,423,2024-Fall,2024-10-09,4.4,6.5
1375,424,2024-Fall,2024-10-30,5.2,4.9
1376,427,2024-Fall,2024-10-22,5.9,9.5
1377,429,2024-Fall,2024-10-19,6.9,6.9
1378,430,2024-Fall,2024-10-14,7.9,6.1
1379,432,2024-Fall,2024-10-28,8.9,8.8
1380,433,2024-Fall,2024-10-03,8.8,7.2
1381,436,2024-Fall,2024-10-31,8.3,8.4
1382,437,2024-Fall,2024-10-31,9.5,9.3
1383,438,2024-Fall,2024-10-11,6.0,8.6
1384,439,2024-Fall,2024-10-24,5.6,7.4
1385,440,2024-Fall,2024-10-24,6.7,9.4
1386,442,2024-Fall,2024-10-22,5.3,6.8
1387,444,2024-Fall,2024-10-10,7.9,9.6
1388,445,2024-Fall,2024-10-29,7.5,6.0
1389,446,2024-Fall,2024-10-01,9.1,9.7
1390,447,2024-Fall,2024-10-25,9.2,7.4
1391,449,2024-Fall,2024-10-23,7.1,9.4
1392,450,2024-Fall,2024-10-10,3.8,8.6
1393,452,2024-Fall,2024-10-06,8.5,6.0
1394,453,2024-Fall,2024-10-23,6.9,4.1
1395,454,2024-Fall,2024-10-15,4.3,9.5
1396,456,2024-Fall,2024-10-28,7.8,4.6
1397,457,2024-Fall,2024-10-23,9.8,5.9
1398,458,2024-Fall,2024-10-13,9.0,5.0
1399,460,2024-Fall,2024-10-14,8.3,4.7
1400,461,2024-Fall,2024-10-19,5.0,8.1
1401,465,2024-Fall,2024-10-07,5.5,5.4
1402,466,2024-Fall,2024-10-27,4.0,8.2
1403,468,2024-Fall,2024-10-18,7.1,7.1
1404,469,2024-Fall,2024-10-26,7.3,4.4
1405,472,2024-Fall,2024-10-17,8.9,4.0
1406,476,2024-Fall,2024-10-17,5.9,6.2
1407,478,2024-Fall,2024-10-14,4.4,9.4
1408,480,2024-Fall,2024-10-10,7.8,4.4
1409,481,2024-Fall,2024-10-13,6.7,7.1
1410,484,2024-Fall,2024-10-18,4.0,9.5
1411,486,2024-Fall,2024-10-12,6.3,5.9
1412,487,2024-Fall,2024-10-27,8.2,3.3
1413,491,2024-Fall,2024-10-28,5.8,6.1
1414,492,2024-Fall,2024-10-22,6.1,3.9
1415,494,2024-Fall,2024-10-13,6.3,5.1
1416,495,2024-Fall,2024-10-20,9.2,6.8
1417,499,2024-Fall,2024-10-16,5.2,6.4
1418,501,2024-Fall,2024-10-09,7.8,7.4
1419,505,2024-Fall,2024-10-12,8.8,6.0
1420,506,2024-Fall,2024-10-09,9.0,8.9
1421,509,2024-Fall,2024-10-15,6.1,6.2
1422,510,2024-Fall,2024-10-28,4.4,9.5
1423,511,2024-Fall,2024-10-15,5.7,5.1
1424,514,2024-Fall,2024-10-07,5.4,3.5
1425,517,2024-Fall,2024-10-07,3.9,7.0
1426,519,2024-Fall,2024-10-02,7.1,4.9
1427,520,2024-Fall,2024-10-14,5.8,5.4
1428,521,2024-Fall,2024-10-08,8.2,7.9
1429,522,2024-Fall,2024-10-17,9.7,8.4
1430,523,2024-Fall,2024-10-14,5.8,5.3
1431,524,2024-Fall,2024-10-07,8.9,3.9
1432,525,2024-Fall,2024-10-02,7.5,9.2
1433,526,2024-Fall,2024-10-01,8.9,3.3
1434,527,2024-Fall,2024-10-28,9.8,8.0
1435,528,2024-Fall,2024-10-24,5.0,5.1
1436,531,2024-Fall,2024-10-27,6.2,3.5
1437,534,2024-Fall,2024-10-19,7.2,5.7
1438,535,2024-Fall,2024-10-03,4.0,3.7
1439,537,2024-Fall,2024-10-24,9.6,8.4
1440,538,2024-Fall,2024-10-14,4.0,8.0
1441,539,2024-Fall,2024-10-14,9.3,6.5
1442,541,2024-Fall,2024-10-16,7.7,4.9
1443,543,2024-Fall,2024-10-19,6.1,7.6
1444,546,2024-Fall,2024-10-05,8.0,3.1
1445,548,2024-Fall,2024-10-05,5.8,5.3
1446,549,2024-Fall,2024-10-12,3.6,7.4
1447,550,2024-Fall,2024-10-23,4.5,4.6
1448,551,2024-Fall,2024-10-24,4.6,7.8
1449,552,2024-Fall,2024-10-30,5.3,3.1
1450,553,2024-Fall,2024-10-16,7.8,7.2
1451,554,2024-Fall,2024-10-30,4.5,4.7
1452,555,2024-Fall,2024-10-07,9.0,6.6
1453,556,2024-Fall,2024-10-10,6.6,6.1
1454,558,2024-Fall,2024-10-18,7.2,3.6
1455,559,2024-Fall,2024-10-24,6.7,4.1
1456,560,2024-Fall,2024-10-28,5.4,3.9
1457,562,2024-Fall,2024-10-20,5.2,3.7
1458,565,2024-Fall,2024-10-30,8.0,8.3
1459,566,2024-Fall,2024-10-08,8.8,9.7
1460,567,2024-Fall,2024-10-24,7.8,8.1
1461,568,2024-Fall,2024-10-10,9.3,8.9
1462,569,2024-Fall,2024-10-04,4.8,9.6
1463,571,2024-Fall,2024-10-22,4.7,4.0
1464,572,2024-Fall,2024-10-07,5.2,9.4
1465,573,2024-Fall,2024-10-11,6.9,3.5
1466,575,2024-Fall,2024-10-20,9.4,8.3
1467,576,2024-Fall,2024-10-06,7.9,6.3
1468,577,2024-Fall,2024-10-11,9.0,8.5
1469,578,2024-Fall,2024-10-19,6.8,7.8
1470,579,2024-Fall,2024-10-03,9.3,9.6
1471,580,2024-Fall,2024-10-13,5.6,8.5
1472,583,2024-Fall,2024-10-15,5.7,7.2
1473,585,2024-Fall,2024-10-07,9.4,3.7
1474,586,2024-Fall,2024-10-18,8.3,6.9
1475,587,2024-Fall,2024-10-23,8.3,8.0
1476,590,2024-Fall,2024-10-09,9.0,4.3
1477,591,2024-Fall,2024-10-20,9.7,4.2
1478,593,2024-Fall,2024-10-20,9.0,6.9
1479,595,2024-Fall,2024-10-25,8.8,8.7
1480,597,2024-Fall,2024-10-03,6.7,4.1
1481,599,2024-Fall,2024-10-03,5.4,5.7
1482,600,2024-Fall,2024-10-03,5.6,7.4
1483,601,2024-Fall,2024-10-28,3.8,3.4
1484,602,2024-Fall,2024-10-07,3.9,5.1
1485,603,2024-Fall,2024-10-15,6.9,7.6
1486,604,2024-Fall,2024-10-02,7.4,9.0
1487,605,2024-Fall,2024-10-20,7.0,7.5
1488,607,2024-Fall,2024-10-15,6.1,8.7
1489,608,2024-Fall,2024-10-24,8.5,5.2
1490,610,2024-Fall,2024-10-18,8.2,4.2
1491,611,2024-Fall,2024-10-05,6.1,7.2
1492,613,2024-Fall,2024-10-05,3.8,5.1
1493,614,2024-Fall,2024-10-20,9.3,8.5
1494,615,2024-Fall,2024-10-04,9.3,8.1
1495,617,2024-Fall,2024-10-20,4.1,3.4
1496,621,2024-Fall,2024-10-05,4.5,4.7
1497,623,2024-Fall,2024-10-18,4.4,8.6
1498,625,2024-Fall,2024-10-03,7.5,6.4
1499,629,2024-Fall,2024-10-21,8.4,8.7
1500,630,2024-Fall,2024-10-13,9.5,3.2
1501,631,2024-Fall,2024-10-09,6.6,8.4
1502,634,2024-Fall,2024-10-19,5.0,7.5
1503,635,2024-Fall,2024-10-30,9.4,7.3
1504,636,2024-Fall,2024-10-25,4.3,7.3
1505,637,2024-Fall,2024-10-07,4.5,3.2
1506,639,2024-Fall,2024-10-30,8.8,6.8
1507,640,2024-Fall,2024-10-24,4.3,8.5
1508,641,2024-Fall,2024-10-31,4.3,7.1
1509,642,2024-Fall,2024-10-11,4.7,7.9
1510,643,2024-Fall,2024-10-22,9.8,9.0
1511,645,2024-Fall,2024-10-30,4.4,7.3
1512,646,2024-Fall,2024-10-01,8.6,3.3
1513,647,2024-Fall,2024-10-06,8.5,8.7
1514,648,2024-Fall,2024-10-14,8.4,8.8
1515,650,2024-Fall,2024-10-31,8.6,7.7
1516,651,2024-Fall,2024-10-11,3.8,6.9
1517,652,2024-Fall,2024-10-03,7.5,9.6
1518,653,2024-Fall,2024-10-11,6.2,9.5
1519,655,2024-Fall,2024-10-02,4.1,5.6
1520,656,2024-Fall,2024-10-12,6.2,3.9
1521,657,2024-Fall,2024-10-16,6.8,9.3
1522,658,2024-Fall,2024-10-29,5.9,5.9
1523,661,2024-Fall,2024-10-08,4.0,5.6
1524,663,2024-Fall,2024-10-05,9.1,3.9
1525,664,2024-Fall,2024-10-29,4.1,3.7
1526,666,2024-Fall,2024-10-13,3.6,4.9
1527,668,2024-Fall,2024-10-25,6.3,9.0
1528,670,2024-Fall,2024-10-07,6.7,4.4
1529,671,2024-Fall,2024-10-24,8.1,8.8
1530,672,2024-Fall,2024-10-26,9.7,5.2
1531,673,2024-Fall,2024-10-06,9.5,6.9
1532,674,2024-Fall,2024-10-19,8.0,3.8
1533,675,2024-Fall,2024-10-19,8.1,9.5
1534,676,2024-Fall,2024-10-15,4.3,4.6
1535,677,2024-Fall,2024-10-03,9.5,5.8
1536,678,2024-Fall,2024-10-02,8.7,5.3
1537,679,2024-Fall,2024-10-22,8.1,6.4
1538,681,2024-Fall,2024-10-17,8.3,5.7
1539,682,2024-Fall,2024-10-24,8.4,8.7
1540,684,2024-Fall,2024-10-23,7.7,7.0
1541,685,2024-Fall,2024-10-25,7.7,7.5
1542,686,2024-Fall,2024-10-28,9.1,6.6
1543,688,2024-Fall,2024-10-18,9.2,8.2
1544,689,2024-Fall,2024-10-07,4.5,5.5
1545,690,2024-Fall,2024-10-29,6.7,5.3
1546,691,2024-Fall,2024-10-10,7.8,8.7
1547,692,2024-Fall,2024-10-14,7.5,6.4
1548,693,2024-Fall,2024-10-13,5.3,8.5
1549,694,2024-Fall,2024-10-09,8.1,6.9
1550,696,2024-Fall,2024-10-05,4.0,5.4
1551,698,2024-Fall,2024-10-31,6.5,9.1
1552,701,2024-Fall,2024-10-06,9.3,7.8
1553,702,2024-Fall,2024-10-18,8.0,9.6
1554,703,2024-Fall,2024-10-22,3.9,7.3
1555,705,2024-Fall,2024-10-29,9.7,4.1
1556,706,2024-Fall,2024-10-25,4.3,8.1
1557,707,2024-Fall,2024-10-20,7.4,5.9
1558,708,2024-Fall,2024-10-09,7.4,5.4
1559,709,2024-Fall,2024-10-25,5.8,7.4
1560,710,2024-Fall,2024-10-04,7.4,6.0
1561,711,2024-Fall,2024-10-08,9.4,3.1
1562,713,2024-Fall,2024-10-07,5.7,6.4
1563,714,2024-Fall,2024-10-27,4.2,8.3
1564,716,2024-Fall,2024-10-24,5.6,6.2
1565,717,2024-Fall,2024-10-06,9.3,4.0
1566,718,2024-Fall,2024-10-25,6.9,8.1
1567,719,2024-Fall,2024-10-22,7.3,6.3
1568,720,2024-Fall,2024-10-02,7.1,6.5
1569,721,2024-Fall,2024-10-21,7.9,9.5
1570,725,2024-Fall,2024-10-26,4.8,9.2
1571,726,2024-Fall,2024-10-03,8.8,5.3
1572,727,2024-Fall,2024-10-24,5.0,8.4
1573,728,2024-Fall,2024-10-13,9.7,6.3
1574,730,2024-Fall,2024-10-09,6.1,3.1
1575,731,2024-Fall,2024-10-05,9.1,3.3
1576,733,2024-Fall,2024-10-09,9.4,8.6
1577,735,2024-Fall,2024-10-23,4.4,3.9
1578,736,2024-Fall,2024-10-24,4.8,9.3
1579,738,2024-Fall,2024-10-19,3.9,7.1
1580,739,2024-Fall,2024-10-17,8.7,5.4
1581,740,2024-Fall,2024-10-21,9.3,4.0
1582,741,2024-Fall,2024-10-24,3.8,9.7
1583,747,2024-Fall,2024-10-22,4.9,4.7
1584,748,2024-Fall,2024-10-16,6.4,8.9
1585,749,2024-Fall,2024-10-03,9.3,5.6
1586,750,2024-Fall,2024-10-07,9.4,5.5
